date;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT;AT;BE;DE-LU;FR;NL
20/06/2020;15 - 16;1,95;12,06;12,06;12,06;12,06;12,06;15,68;15,68;1,44;1,44;1,44;1,71;1,71;1,71;12,06;48,13;48,13;15,68;15,68;15,68;15,68;15,68
20/06/2020;16 - 17;2,02;12,08;12,08;12,08;12,08;12,08;18,98;18,98;1,44;1,44;1,44;1,74;1,74;1,74;12,08;41,03;41,03;18,98;18,98;18,98;18,98;18,98
20/06/2020;17 - 18;2,18;12,26;12,26;12,26;12,26;12,26;23,67;23,67;1,45;1,45;1,45;1,78;1,78;1,78;12,26;21,88;21,88;23,67;23,67;23,67;23,67;23,67
20/06/2020;18 - 19;2,39;13,04;13,04;13,04;13,04;13,04;28,3;28,3;1,45;1,45;1,45;1,79;1,79;1,79;30,04;30,04;30,04;28,3;28,3;28,3;28,3;28,3
20/06/2020;19 - 20;2,22;12,89;12,89;12,89;12,89;12,89;30,87;30,87;1,44;1,44;1,44;1,79;1,79;1,79;30,05;30,05;30,05;30,87;30,87;30,87;30,87;30,87
20/06/2020;20 - 21;2,06;12,19;12,19;12,19;12,19;12,19;33;33;1,43;1,43;1,43;1,77;1,77;1,77;30,1;30,1;30,1;33;33;33;33;33
20/06/2020;21 - 22;2,03;12,34;12,34;12,34;12,34;12,34;34,77;34,77;1,42;1,42;1,42;1,73;1,73;1,73;41,05;41,05;41,05;34,77;34,77;34,77;34,77;34,77
20/06/2020;22 - 23;1,81;11,2;11,2;11,2;11,2;11,2;34,94;34,94;1,42;1,42;1,42;1,7;1,7;1,7;30,03;30,03;30,03;34,94;34,94;34,94;34,94;34,94
20/06/2020;23 - 00;1,63;7,66;7,66;7,66;7,66;7,66;31,58;31,58;1,41;1,41;1,41;1,67;1,67;1,67;7,66;7,66;7,66;31,58;31,58;31,58;31,58;31,58
21/06/2020;00 - 01;1,49;3,15;3,15;3,15;3,15;3,15;30,11;30,11;1,35;1,35;1,35;1,59;1,59;1,59;3,15;21,1;21,1;30,11;30,11;30,11;30,11;30,11
21/06/2020;01 - 02;1,45;2,2;2,2;2,2;2,2;2,2;25,07;25,07;1,3;1,3;1,3;1,57;1,57;1,57;2,2;10,07;10,07;25,07;25,07;25,07;25,07;25,07
21/06/2020;02 - 03;1,43;1,54;1,54;1,54;1,54;1,54;22,15;22,15;1,2;1,2;1,2;1,54;1,54;1,54;1,54;1,54;1,54;22,15;22,15;22,15;22,15;22,15
21/06/2020;03 - 04;1,41;1,52;1,52;1,52;1,52;1,52;20,26;20,26;1,17;1,17;1,17;1,52;1,52;1,52;1,52;10,03;10,03;20,26;20,26;20,26;20,26;20,26
21/06/2020;04 - 05;1,38;1,47;1,47;1,47;1,47;1,47;16,2;16,2;1,14;1,14;1,14;1,47;1,47;1,47;1,47;10,02;10,02;16,2;16,2;16,2;16,2;16,2
21/06/2020;05 - 06;1,41;1,86;1,86;1,86;1,86;1,86;12,53;12,53;1,15;1,15;1,15;1,51;1,51;1,51;1,86;4,08;4,08;12,53;12,53;12,53;12,53;12,53
21/06/2020;06 - 07;1,47;4,44;4,44;4,44;4,44;4,44;10,98;10,98;1,15;1,15;1,15;1,53;1,53;1,53;4,44;10,06;10,06;10,98;10,98;10,98;10,98;10,98
21/06/2020;07 - 08;1,55;10,09;10,09;10,09;10,09;10,09;11,25;11,25;1,19;1,19;1,19;1,54;1,54;1,54;10,09;10,09;10,09;11,25;11,25;11,25;11,25;11,25
21/06/2020;08 - 09;1,64;12,31;12,31;12,31;12,31;12,31;14;14;1,24;1,24;1,24;1,54;1,54;1,54;12,31;12,31;12,31;14;14;14;14;14
21/06/2020;09 - 10;1,79;13,35;13,35;13,35;13,35;13,35;13,68;13,68;1,36;1,36;1,36;1,55;1,55;1,55;13,35;30,03;30,03;13,68;13,68;13,68;13,68;13,68
21/06/2020;10 - 11;2;14,71;14,71;14,71;14,71;14,71;15,6;15,6;1,41;1,41;1,41;1,56;1,56;1,56;14,71;30,07;30,07;15,6;15,6;15,6;15,6;15,6
21/06/2020;11 - 12;2,06;14,57;14,57;14,57;14,57;14,57;17;17;1,4;1,4;1,4;1,56;1,56;1,56;14,57;30,04;30,04;17;17;17;17;17
21/06/2020;12 - 13;1,96;14,24;14,24;14,4;14,4;14,4;18,62;18,62;1,4;1,4;1,4;1,56;1,56;1,56;14,4;30,03;30,03;18,62;18,62;18,62;18,62;18,62
21/06/2020;13 - 14;1,77;12,77;12,77;12,77;12,77;12,77;13,08;13,08;1,38;1,38;1,38;1,56;1,56;1,56;12,77;30,04;30,04;13,08;13,08;13,08;13,08;13,08
21/06/2020;14 - 15;1,55;8,46;8,46;8,46;8,46;8,46;8,26;8,46;1,37;1,37;1,37;1,57;1,57;1,57;8,46;30,03;30,03;8,26;8,26;8,26;8,26;8,26
21/06/2020;15 - 16;1,55;8,61;8,61;8,61;8,61;8,61;8,4;8,61;1,36;1,36;1,36;1,58;1,58;1,58;8,61;30,03;30,03;8,4;8,4;8,4;8,4;8,4
21/06/2020;16 - 17;1,7;11,65;11,65;11,65;11,65;11,65;11,65;11,65;1,36;1,36;1,36;1,59;1,59;1,59;11,65;30,03;30,03;11,65;11,65;11,65;11,65;11,65
21/06/2020;17 - 18;1,99;13,56;13,56;20,84;20,84;20,84;20,84;20,84;1,36;1,36;1,36;1,6;1,6;1,6;20,84;30,03;30,03;20,84;20,84;20,84;20,84;20,84
21/06/2020;18 - 19;2,18;13,53;13,53;24,83;24,83;24,83;24,83;24,83;1,38;1,38;1,38;1,61;1,61;1,61;30,03;30,03;30,03;24,83;24,83;24,83;24,83;24,83
21/06/2020;19 - 20;2,37;13,06;13,06;28,9;28,9;28,9;29,61;29,61;1,4;1,4;1,4;1,63;1,63;1,63;30,05;30,05;30,05;29,05;27,21;29,61;25,2;29,29
21/06/2020;20 - 21;2,25;12,56;12,56;29,47;29,47;29,47;30,2;30,2;1,4;1,4;1,4;1,64;1,64;1,64;30,07;30,07;30,07;29,64;27,83;30,2;25,6;30,1
21/06/2020;21 - 22;2,1;12,04;12,04;30,1;30,1;30,1;30,84;30,84;1,37;1,37;1,37;1,63;1,63;1,63;30,1;30,1;30,1;30,72;30,35;30,84;29,93;30,79
21/06/2020;22 - 23;1,99;12,44;12,44;12,44;12,44;12,44;32,93;32,93;1,39;1,39;1,39;1,63;1,63;1,63;30,06;30,06;30,06;32,93;32,93;32,93;32,93;32,93
21/06/2020;23 - 00;1,74;11,83;11,83;11,83;11,83;11,83;29,9;29,9;1,38;1,38;1,38;1,59;1,59;1,59;22,04;22,04;22,04;29,9;29,9;29,9;29,9;29,9
22/06/2020;00 - 01;1,53;10,06;10,06;10,06;10,06;10,06;23,57;23,57;1,33;1,33;1,33;1,62;1,62;1,62;10,06;10,06;10,06;23,57;23,57;23,57;23,57;23,57
22/06/2020;01 - 02;1,45;5,96;5,96;5,96;5,96;5,96;21,88;21,88;1,26;1,26;1,26;1,59;1,59;1,59;5,96;5,96;5,96;21,88;21,88;21,88;21,88;21,88
22/06/2020;02 - 03;1,43;4,77;4,77;4,77;4,77;4,77;20,61;20,61;1,23;1,23;1,23;1,57;1,57;1,57;4,77;4,77;4,77;20,61;20,61;20,61;20,61;20,61
22/06/2020;03 - 04;1,44;4,94;4,94;4,94;4,94;4,94;21,04;21,04;1,23;1,23;1,23;1,57;1,57;1,57;4,94;4,94;4,94;21,04;21,04;21,04;21,04;21,04
22/06/2020;04 - 05;1,47;7,59;7,59;7,59;7,59;7,59;21,5;21,5;1,26;1,26;1,26;1,57;1,57;1,57;7,59;7,59;7,59;21,5;21,5;21,5;21,5;21,5
22/06/2020;05 - 06;1,72;12,7;12,7;12,7;12,7;12,7;23,04;23,04;1,36;1,36;1,36;1,6;1,6;1,6;12,7;12,7;12,7;23,04;23,04;23,04;23,04;23,04
22/06/2020;06 - 07;2,38;14,26;14,26;30,69;30,69;30,69;30,69;30,69;1,42;1,42;1,42;1,78;1,78;1,78;30,69;30,69;30,69;30,69;30,69;30,69;30,69;30,69
22/06/2020;07 - 08;4,21;15,21;15,21;36,29;36,29;36,29;35,41;36,29;1,46;1,46;1,46;3,78;3,78;3,78;36,29;36,29;36,29;35,41;35,41;35,41;35,41;35,41
22/06/2020;08 - 09;5,72;14,98;14,98;53,17;53,17;53,17;38,58;53,17;1,48;1,48;1,48;6,11;6,11;6,11;53,17;53,17;53,17;38,58;38,58;38,58;38,58;38,58
22/06/2020;09 - 10;5,89;14,71;14,71;63,81;63,81;63,81;34,5;63,81;1,48;1,48;1,48;4,97;4,97;4,97;63,81;63,81;63,81;34,5;34,5;34,5;34,5;34,5
22/06/2020;10 - 11;5,79;14,45;14,45;66,03;66,03;66,03;33,08;66,03;1,48;1,48;1,48;4,92;4,92;4,92;66,03;66,03;66,03;33,08;33,08;33,08;33,08;33,08
22/06/2020;11 - 12;6;14,43;14,43;66,65;66,65;66,65;31,66;66,65;1,48;1,48;1,48;4,52;4,52;4,52;66,65;66,65;66,65;31,66;31,66;31,66;31,66;31,66
22/06/2020;12 - 13;5,97;14,71;14,71;65,94;65,94;65,94;30,04;63,48;1,5;1,5;1,5;3,73;3,73;3,73;65,94;65,94;65,94;30,07;30,05;30,04;30,14;29,95
22/06/2020;13 - 14;5,85;14,91;14,91;63,81;63,81;63,81;24,67;41,05;1,49;1,49;1,49;3,74;3,74;3,74;63,81;63,81;63,81;25,66;25,39;24,67;28,67;20,4
22/06/2020;14 - 15;4,95;14,69;14,69;63,82;63,82;63,82;24,49;32,29;1,47;1,47;1,47;1,99;1,99;1,99;63,82;63,82;63,82;25,29;21,47;24,49;28,41;21,47
22/06/2020;15 - 16;4,09;14,29;14,29;41,3;41,3;41,3;23,62;32,23;1,45;1,45;1,45;2,01;2,01;2,01;41,3;41,3;41,3;24,57;20,66;23,62;27,66;20,66
22/06/2020;16 - 17;3,56;14,26;14,26;37,85;37,85;37,85;24,59;32,24;1,44;1,44;1,44;1,79;1,79;1,79;37,85;37,85;37,85;25,16;22,84;24,59;27;22,84
22/06/2020;17 - 18;3,79;14,14;14,14;37,93;37,93;37,93;31,41;32,31;1,43;1,43;1,43;1,76;1,76;1,76;37,93;37,93;37,93;31,41;31,41;31,41;31,41;31,41
22/06/2020;18 - 19;3,85;14,26;14,26;37,96;37,96;37,96;34,39;37,96;1,42;1,42;1,42;1,72;1,72;1,72;37,96;37,96;37,96;34,39;34,39;34,39;34,39;34,39
22/06/2020;19 - 20;3,81;14,18;14,18;37,64;37,64;37,64;36,74;36,74;1,44;1,44;1,44;1,74;1,74;1,74;37,64;37,64;37,64;36,74;36,74;36,74;36,74;36,74
22/06/2020;20 - 21;3,64;13,68;13,68;37,63;37,63;37,63;37,63;37,63;1,44;1,44;1,44;1,76;1,76;1,76;37,63;37,63;37,63;37,63;37,63;37,63;37,63;37,63
22/06/2020;21 - 22;3,47;13,21;13,21;37,39;37,39;37,39;37,39;37,39;1,44;1,44;1,44;2,01;2,01;2,01;37,39;37,39;37,39;37,39;37,39;37,39;37,39;37,39
22/06/2020;22 - 23;2,93;14,31;14,31;36,38;36,38;36,38;36,38;36,38;1,42;1,42;1,42;1,9;1,9;1,9;36,38;36,38;36,38;36,38;36,38;36,38;36,38;36,38
22/06/2020;23 - 00;2,03;14,01;14,01;21,99;21,99;21,99;33,01;33,01;1,4;1,4;1,4;1,76;1,76;1,76;21,99;21,99;21,99;33,01;33,01;33,01;33,01;33,01
23/06/2020;00 - 01;2,25;15,09;15,09;24,09;24,09;24,09;30;30;1,39;1,39;1,39;1,63;1,63;1,63;24,09;24,09;24,09;30;30;30;30;30
23/06/2020;01 - 02;1,93;14,76;14,76;14,76;14,76;14,76;27,12;27,12;1,34;1,34;1,34;1,56;1,56;1,56;14,76;14,76;14,76;27,12;27,12;27,12;27,12;27,12
23/06/2020;02 - 03;1,71;13,66;13,66;13,66;13,66;13,66;25,88;25,88;1,31;1,31;1,31;1,5;1,5;1,5;13,66;13,66;13,66;25,88;25,88;25,88;25,88;25,88
23/06/2020;03 - 04;1,69;13,61;13,61;13,61;13,61;13,61;24,4;24,4;1,29;1,29;1,29;1,5;1,5;1,5;13,61;13,61;13,61;24,4;24,4;24,4;24,4;24,4
23/06/2020;04 - 05;1,68;14,04;14,04;14,04;14,04;14,04;24,43;24,43;1,27;1,27;1,27;1,48;1,48;1,48;14,04;14,04;14,04;24,43;24,43;24,43;24,43;24,43
23/06/2020;05 - 06;2,14;15,18;15,18;24,03;24,03;24,03;27,04;27,04;1,35;1,35;1,35;1,48;1,48;1,48;24,03;24,03;24,03;27,04;27,04;27,04;27,04;27,04
23/06/2020;06 - 07;4,16;16,55;16,55;38,31;38,31;38,31;35,03;35,03;1,45;1,45;1,45;1,64;1,64;1,64;38,31;38,31;38,31;34,99;34,92;35,03;34,82;35,01
23/06/2020;07 - 08;6,01;17,79;17,79;59,32;59,32;59,32;37,44;59,32;1,47;1,47;1,47;1,68;1,68;1,68;59,32;59,32;59,32;37,4;37,3;37,44;37,15;37,41
23/06/2020;08 - 09;7,87;17,87;17,87;69,45;69,45;69,45;37,16;69,45;1,52;1,52;1,52;1,94;1,94;1,94;69,45;69,45;69,45;37,16;37,16;37,16;37,16;37,16
23/06/2020;09 - 10;8,28;17,74;17,74;69,04;69,04;69,04;34,9;69,04;1,52;1,52;1,52;2;2;2;69,04;69,04;69,04;34,9;34,9;34,9;34,9;34,9
23/06/2020;10 - 11;8,29;17,44;17,44;69,03;69,03;69,03;31,92;69,03;1,52;1,52;1,52;2,01;2,01;2,01;69,03;69,03;69,03;31,92;31,92;31,92;31,92;31,92
23/06/2020;11 - 12;8,47;17,45;17,45;71,84;71,84;71,84;30,24;71,84;1,51;1,51;1,51;1,99;1,99;1,99;71,84;71,84;71,84;30,4;29,52;30,24;31,02;29,52
23/06/2020;12 - 13;8,27;17,51;17,51;70,82;70,82;70,82;28,79;70,82;1,5;1,5;1,5;1,99;1,99;1,99;70,82;70,82;70,82;28,96;28,17;28,79;29,6;28,05
23/06/2020;13 - 14;7,81;17,47;17,47;68,76;68,76;68,76;28,23;68,76;1,5;1,5;1,5;1,99;1,99;1,99;68,76;68,76;68,76;28,4;27,68;28,23;28,99;27,68
23/06/2020;14 - 15;7,32;17,22;17,22;67,56;67,56;67,56;27,82;67,56;1,5;1,5;1,5;1,97;1,97;1,97;67,56;67,56;67,56;28,02;27,24;27,82;28,63;27,24
23/06/2020;15 - 16;6,01;17,41;17,41;43,7;43,7;43,7;28,65;43,7;1,47;1,47;1,47;1,93;1,93;1,93;43,7;43,7;43,7;28,71;28,43;28,65;28,87;28,45
23/06/2020;16 - 17;5,51;17,38;17,38;37,89;37,89;37,89;30;37,89;1,47;1,47;1,47;1,8;1,8;1,8;37,89;37,89;37,89;30;30;30;30;30
23/06/2020;17 - 18;5,94;17,29;17,29;49,25;49,25;49,25;33;49,25;1,45;1,45;1,45;1,72;1,72;1,72;49,25;49,25;49,25;33;33;33;33;33
23/06/2020;18 - 19;4,97;16,41;16,41;64,35;64,35;64,35;36,59;64,35;1,44;1,44;1,44;1,71;1,71;1,71;64,35;64,35;64,35;36,59;36,59;36,59;36,59;36,59
23/06/2020;19 - 20;5,28;15,3;15,3;60,83;60,83;60,83;44,51;60,83;1,45;1,45;1,45;1,69;1,69;1,69;60,83;60,83;60,83;43,64;43,49;44,51;42,17;44,51
23/06/2020;20 - 21;4,96;15,13;15,13;48,65;48,65;48,65;48,65;48,65;1,46;1,46;1,46;1,71;1,71;1,71;48,65;48,65;48,65;41,63;45,47;48,65;39,5;47,46
23/06/2020;21 - 22;4,14;14,54;14,54;41,29;41,29;41,29;41,29;41,29;1,46;1,46;1,46;1,74;1,74;1,74;41,29;41,29;41,29;39,3;40,15;41,29;38,69;40,83
23/06/2020;22 - 23;3,88;15,36;15,36;38,41;38,41;38,41;38,41;38,41;1,45;1,45;1,45;1,7;1,7;1,7;38,41;38,41;38,41;38,38;38,3;38,41;38,19;38,4
23/06/2020;23 - 00;2,93;15,32;15,32;33,47;33,47;33,47;34,3;34,3;1,41;1,41;1,41;1,66;1,66;1,66;33,47;33,47;33,47;34,3;34,3;34,3;34,3;34,3
24/06/2020;00 - 01;2,63;15,9;15,9;33,02;33,02;33,02;33,02;33,02;1,41;1,41;1,41;1,53;1,53;1,53;42,8;42,8;42,8;33,02;33,02;33,02;33,02;33,02
24/06/2020;01 - 02;1,99;15,71;15,71;31,37;31,37;31,37;31,37;31,37;1,3;1,3;1,3;1,5;1,5;1,5;31,37;31,37;31,37;31,37;31,37;31,37;31,37;31,37
24/06/2020;02 - 03;1,87;15;15;27,16;27,16;27,16;27,83;27,83;1,27;1,27;1,27;1,48;1,48;1,48;27,16;27,16;27,16;27,83;27,83;27,83;27,83;27,83
24/06/2020;03 - 04;1,77;14,72;14,72;26,12;26,12;26,12;26,76;26,76;1,25;1,25;1,25;1,48;1,48;1,48;26,12;26,12;26,12;26,76;26,76;26,76;26,76;26,76
24/06/2020;04 - 05;1,77;14,33;14,33;26,21;26,21;26,21;26,86;26,86;1,25;1,25;1,25;1,47;1,47;1,47;26,21;26,21;26,21;26,86;26,86;26,86;26,86;26,86
24/06/2020;05 - 06;1,94;14,41;14,41;28,53;28,53;28,53;28,53;28,53;1,3;1,3;1,3;1,47;1,47;1,47;28,53;28,53;28,53;28,53;28,53;28,53;28,53;28,53
24/06/2020;06 - 07;2,77;14,59;14,59;38,49;38,49;38,49;37,57;37,57;1,46;1,46;1,46;1,5;1,5;1,5;38,49;38,49;38,49;36,54;34,28;37,57;31,26;37,12
24/06/2020;07 - 08;5,2;17,03;17,03;47,7;47,7;47,7;47,7;47,7;1,56;1,56;1,56;1,56;1,56;1,56;47,7;47,7;47,7;40,81;38,09;41,71;35,61;40,89
24/06/2020;08 - 09;7,32;17,64;17,64;56,89;56,89;56,89;56,89;56,89;1,59;1,59;1,59;1,59;1,59;1,59;56,89;56,89;56,89;39,03;39,03;39,03;39,03;39,03
24/06/2020;09 - 10;7,56;17,6;17,6;57,68;57,68;57,68;57,68;57,68;1,59;1,59;1,59;1,74;1,74;1,74;57,68;57,68;57,68;37,66;37,66;37,66;37,66;37,66
24/06/2020;10 - 11;7,75;17,68;17,68;59,52;59,52;59,52;56,99;59,52;1,59;1,59;1,59;1,83;1,83;1,83;59,52;59,52;59,52;36,12;36,12;36,12;36,12;36,12
24/06/2020;11 - 12;7,65;17,74;17,74;58,15;58,15;58,15;38,14;58,15;1,59;1,59;1,59;1,81;1,81;1,81;58,15;58,15;58,15;35,21;34,59;35,21;36;34,63
24/06/2020;12 - 13;7,49;17,55;17,55;57,47;57,47;57,47;34,84;57,47;1,59;1,59;1,59;1,78;1,78;1,78;57,47;57,47;57,47;35,09;34,02;34,84;35,9;34,02
24/06/2020;13 - 14;7,5;17,67;17,67;53,17;53,17;53,17;50,17;53,17;1,59;1,59;1,59;1,77;1,77;1,77;53,17;53,17;53,17;33,9;32,93;33,69;34,61;32,93
24/06/2020;14 - 15;7,02;17,68;17,68;47,75;47,75;47,75;34,03;47,75;1,58;1,58;1,58;1,74;1,74;1,74;47,75;47,75;47,75;32,96;31,97;32,77;33,6;32,08
24/06/2020;15 - 16;6,28;17,51;17,51;46,4;46,4;46,4;32,72;46,4;1,55;1,55;1,55;1,71;1,71;1,71;46,4;46,4;46,4;32,72;32,72;32,72;32,72;32,72
24/06/2020;16 - 17;5,87;17,66;17,66;46,31;46,31;46,31;33,98;46,31;1,55;1,55;1,55;1,68;1,68;1,68;46,31;46,31;46,31;33,98;33,98;33,98;33,98;33,98
24/06/2020;17 - 18;5,41;16,63;16,63;46,89;46,89;46,89;46,89;46,89;1,55;1,55;1,55;1,61;1,61;1,61;46,89;46,89;46,89;37,16;37,16;37,16;37,16;37,16
24/06/2020;18 - 19;5,01;16,5;16,5;46,35;46,35;46,35;46,35;46,35;1,52;1,52;1,52;1,58;1,58;1,58;46,35;46,35;46,35;40,93;40,93;40,93;40,93;40,93
24/06/2020;19 - 20;4,97;16,45;16,45;48,27;48,27;48,27;48,27;48,27;1,53;1,53;1,53;1,59;1,59;1,59;48,27;48,27;48,27;47,04;46,89;47,11;46,69;47,08
24/06/2020;20 - 21;4,4;16,3;16,3;46,78;46,78;46,78;46,78;46,78;1,53;1,53;1,53;1,59;1,59;1,59;46,78;46,78;46,78;45,12;43,29;45,65;41,19;45,36
24/06/2020;21 - 22;3,56;16,58;16,58;41,23;41,23;41,23;40,24;41,23;1,52;1,52;1,52;1,56;1,56;1,56;41,23;41,23;41,23;40,2;40,12;40,24;40;40,23
24/06/2020;22 - 23;2,96;16,43;16,43;38,95;38,95;38,95;38,95;38,95;1,5;1,5;1,5;1,53;1,53;1,53;38,95;38,95;38,95;38,95;38,95;38,95;38,95;38,95
24/06/2020;23 - 00;2,52;16,54;16,54;33,17;33,17;33,17;33,98;33,98;1,46;1,46;1,46;1,5;1,5;1,5;33,17;33,17;33,17;33,98;33,98;33,98;33,98;33,98
25/06/2020;00 - 01;2,12;14,51;14,51;30,32;30,32;30,32;30,32;30,32;1,38;1,38;1,38;1,5;1,5;1,5;37,86;37,86;37,86;30,32;30,32;30,32;30,32;30,32
25/06/2020;01 - 02;1,93;14,28;14,28;26,88;26,88;26,88;27,54;27,54;1,27;1,27;1,27;1,47;1,47;1,47;26,88;26,88;26,88;27,54;27,54;27,54;27,54;27,54
25/06/2020;02 - 03;1,81;13,93;13,93;25,87;25,87;25,87;26,51;26,51;1,21;1,21;1,21;1,44;1,44;1,44;25,87;25,87;25,87;26,51;26,51;26,51;26,51;26,51
25/06/2020;03 - 04;1,79;13,92;13,92;25,13;25,13;25,13;25,75;25,75;1,19;1,19;1,19;1,43;1,43;1,43;25,13;25,13;25,13;25,75;25,75;25,75;25,75;25,75
25/06/2020;04 - 05;1,78;13,59;13,59;24,82;24,82;24,82;25,43;25,43;1,19;1,19;1,19;1,43;1,43;1,43;24,82;24,82;24,82;25,43;25,43;25,43;25,43;25,43
25/06/2020;05 - 06;1,83;13,1;13,1;27,1;27,1;27,1;27,1;27,1;1,28;1,28;1,28;1,46;1,46;1,46;27,1;27,1;27,1;27,1;27,1;27,1;27,1;27,1
25/06/2020;06 - 07;2,44;12,77;12,77;49,95;49,95;49,95;34,49;37,06;1,46;1,46;1,46;1,53;1,53;1,53;49,95;49,95;49,95;34,49;34,49;34,49;34,49;34,49
25/06/2020;07 - 08;3,92;13,15;13,15;68,26;68,26;68,26;68,26;68,26;1,51;1,51;1,51;1,64;1,64;1,64;68,26;68,26;68,26;40,73;40,73;40,73;40,73;40,73
25/06/2020;08 - 09;6,48;13,4;13,4;149,9;149,9;149,9;87,87;149,9;1,53;1,53;1,53;1,79;1,79;1,79;149,9;149,9;149,9;42,09;42,09;42,09;42,09;42,09
25/06/2020;09 - 10;6,55;13,09;13,09;159,58;159,58;159,58;46,29;150,08;1,54;1,54;1,54;1,79;1,79;1,79;159,58;159,58;159,58;40,98;40,98;40,98;40,98;40,98
25/06/2020;10 - 11;6,04;12,65;12,65;107,9;107,9;107,9;40,27;107,9;1,56;1,56;1,56;1,79;1,79;1,79;107,9;107,9;107,9;39,05;37,82;38,83;39,75;38,13
25/06/2020;11 - 12;6,07;12,45;12,45;174,92;174,92;174,92;36,5;102,02;1,55;1,55;1,55;1,75;1,75;1,75;174,92;174,92;174,92;37;34,9;36,5;38,62;34,9
25/06/2020;12 - 13;6,06;12,13;12,13;199,95;199,95;199,95;33,31;83,98;1,54;1,54;1,54;1,7;1,7;1,7;199,95;199,95;199,95;34,93;28,27;33,31;40,1;28,27
25/06/2020;13 - 14;5,65;11,16;11,16;185,76;185,76;185,76;31,38;73,82;1,54;1,54;1,54;1,8;1,8;1,8;185,76;185,76;185,76;33,46;28,3;31,38;39,98;28,3
25/06/2020;14 - 15;5,12;10,91;10,91;184,31;184,31;184,31;29,94;60,49;1,52;1,52;1,52;1,77;1,77;1,77;184,31;184,31;184,31;31,9;23,33;29,94;38,11;23,33
25/06/2020;15 - 16;3,52;10,62;10,62;61,71;61,71;61,71;29,87;41;1,5;1,5;1,5;1,64;1,64;1,64;61,71;61,71;61,71;31,32;25,44;29,87;36;25,44
25/06/2020;16 - 17;2,97;9,75;9,75;59,45;59,45;59,45;32,4;43,65;1,5;1,5;1,5;1,59;1,59;1,59;59,45;59,45;59,45;32,96;29,43;32,4;34,76;30,76
25/06/2020;17 - 18;2,94;9,28;9,28;64,45;64,45;64,45;37,06;64,45;1,48;1,48;1,48;1,58;1,58;1,58;64,45;64,45;64,45;37,06;37,06;37,06;37,06;37,06
25/06/2020;18 - 19;3,53;9,92;9,92;72,95;72,95;72,95;39,55;72,95;1,46;1,46;1,46;1,57;1,57;1,57;72,95;72,95;72,95;39,55;39,55;39,55;39,55;39,55
25/06/2020;19 - 20;3,09;9,97;9,97;67,04;67,04;67,04;44,13;67,04;1,48;1,48;1,48;1,57;1,57;1,57;67,04;67,04;67,04;44,13;44,13;44,13;44,13;44,13
25/06/2020;20 - 21;2,67;9,99;9,99;45,29;45,29;45,29;41,23;45,29;1,46;1,46;1,46;1,56;1,56;1,56;45,29;45,29;45,29;41,23;41,23;41,23;41,23;41,23
25/06/2020;21 - 22;2,54;10,47;10,47;40,24;40,24;40,24;40,24;40,24;1,47;1,47;1,47;1,56;1,56;1,56;40,24;40,24;40,24;40,24;40,24;40,24;40,24;40,24
25/06/2020;22 - 23;2,47;12,21;12,21;38;38;38;38;38;1,46;1,46;1,46;1,52;1,52;1,52;38;38;38;38;38;38;38;38
25/06/2020;23 - 00;1,99;11,74;11,74;32,63;32,63;32,63;33,43;33,43;1,42;1,42;1,42;1,58;1,58;1,58;32,63;32,63;32,63;33,43;33,43;33,43;33,43;33,43
26/06/2020;00 - 01;1,95;7,93;7,93;32,47;32,47;32,47;32,47;32,47;1,45;1,45;1,45;2,91;2,91;2,91;38,05;38,05;38,05;32,47;32,47;32,47;32,47;32,47
26/06/2020;01 - 02;1,74;7,31;7,31;27,45;27,45;27,45;28,12;28,12;1,43;1,43;1,43;2,55;2,55;2,55;27,45;27,45;27,45;28,12;28,12;28,12;28,12;28,12
26/06/2020;02 - 03;1,67;7,71;7,71;24,07;24,07;24,07;25,96;25,96;1,42;1,42;1,42;2,18;2,18;2,18;24,07;24,07;24,07;25,96;25,96;25,96;25,96;25,96
26/06/2020;03 - 04;1,62;7,98;7,98;24,03;24,03;24,03;25,59;25,59;1,41;1,41;1,41;1,81;1,81;1,81;24,03;24,03;24,03;25,59;25,59;25,59;25,59;25,59
26/06/2020;04 - 05;1,6;8,08;8,08;24,06;24,06;24,06;25,63;25,63;1,39;1,39;1,39;1,59;1,59;1,59;24,06;24,06;24,06;25,63;25,63;25,63;25,63;25,63
26/06/2020;05 - 06;1,66;7,03;7,03;26,8;26,8;26,8;26,8;26,8;1,41;1,41;1,41;1,65;1,65;1,65;26,8;26,8;26,8;26,8;26,8;26,8;26,8;26,8
26/06/2020;06 - 07;2,47;8,23;8,23;47,26;47,26;47,26;34,05;34,05;1,46;1,46;1,46;2,17;2,17;2,17;47,26;47,26;47,26;34,05;34,05;34,05;34,05;34,05
26/06/2020;07 - 08;4,49;8,93;8,93;69,64;69,64;69,64;38,94;69,64;1,49;1,49;1,49;2,92;2,92;2,92;69,64;69,64;69,64;38,94;38,94;38,94;38,94;38,94
26/06/2020;08 - 09;5,6;9,04;9,04;75,1;75,1;75,1;40,13;75,1;1,49;1,49;1,49;2,97;2,97;2,97;75,1;75,1;75,1;40,13;40,13;40,13;40,13;40,13
