,region,year,contents,population,kommunenummer,med_income_at,med_income_bt
4438,K-3824 Tokke,2021,Persons,2164,3824,,
4439,K-3824 Tokke,2022,Persons,2140,3824,,
4459,K-3825 Vinje,2005,Persons,3758,3825,,
4460,K-3825 Vinje,2006,Persons,3694,3825,,
4461,K-3825 Vinje,2007,Persons,3684,3825,,
4462,K-3825 Vinje,2008,Persons,3635,3825,,
4463,K-3825 Vinje,2009,Persons,3662,3825,,
4464,K-3825 Vinje,2010,Persons,3641,3825,,
4465,K-3825 Vinje,2011,Persons,3661,3825,,
4466,K-3825 Vinje,2012,Persons,3700,3825,,
4467,K-3825 Vinje,2013,Persons,3721,3825,,
4468,K-3825 Vinje,2014,Persons,3723,3825,,
4469,K-3825 Vinje,2015,Persons,3689,3825,,
4470,K-3825 Vinje,2016,Persons,3727,3825,,
4471,K-3825 Vinje,2017,Persons,3726,3825,,
4472,K-3825 Vinje,2018,Persons,3709,3825,,
4473,K-3825 Vinje,2019,Persons,3723,3825,,
4474,K-3825 Vinje,2020,Persons,3676,3825,527000.0,680000.0
4475,K-3825 Vinje,2021,Persons,3756,3825,,
4476,K-3825 Vinje,2022,Persons,3755,3825,,
4496,K-4201 Risør,2005,Persons,6909,4201,,
4497,K-4201 Risør,2006,Persons,6863,4201,,
4498,K-4201 Risør,2007,Persons,6873,4201,,
4499,K-4201 Risør,2008,Persons,6888,4201,,
4500,K-4201 Risør,2009,Persons,6889,4201,,
4501,K-4201 Risør,2010,Persons,6894,4201,,
4502,K-4201 Risør,2011,Persons,6871,4201,,
4503,K-4201 Risør,2012,Persons,6899,4201,,
4504,K-4201 Risør,2013,Persons,6848,4201,,
4505,K-4201 Risør,2014,Persons,6899,4201,,
4506,K-4201 Risør,2015,Persons,6909,4201,,
4507,K-4201 Risør,2016,Persons,6920,4201,,
4508,K-4201 Risør,2017,Persons,6936,4201,,
4509,K-4201 Risør,2018,Persons,6882,4201,,
4510,K-4201 Risør,2019,Persons,6848,4201,,
4511,K-4201 Risør,2020,Persons,6809,4201,491000.0,608000.0
4512,K-4201 Risør,2021,Persons,6762,4201,,
4513,K-4201 Risør,2022,Persons,6735,4201,,
4533,K-4202 Grimstad,2005,Persons,18885,4202,,
4534,K-4202 Grimstad,2006,Persons,19224,4202,,
4535,K-4202 Grimstad,2007,Persons,19536,4202,,
4536,K-4202 Grimstad,2008,Persons,19809,4202,,
4537,K-4202 Grimstad,2009,Persons,20111,4202,,
4538,K-4202 Grimstad,2010,Persons,20497,4202,,
4539,K-4202 Grimstad,2011,Persons,20823,4202,,
4540,K-4202 Grimstad,2012,Persons,21301,4202,,
4541,K-4202 Grimstad,2013,Persons,21594,4202,,
4542,K-4202 Grimstad,2014,Persons,21783,4202,,
4543,K-4202 Grimstad,2015,Persons,22098,4202,,
4544,K-4202 Grimstad,2016,Persons,22550,4202,,
4545,K-4202 Grimstad,2017,Persons,22692,4202,,
4546,K-4202 Grimstad,2018,Persons,23017,4202,,
4547,K-4202 Grimstad,2019,Persons,23246,4202,,
4548,K-4202 Grimstad,2020,Persons,23544,4202,544000.0,685000.0
4549,K-4202 Grimstad,2021,Persons,23891,4202,,
4550,K-4202 Grimstad,2022,Persons,24017,4202,,
4570,K-4203 Arendal,2005,Persons,39676,4203,,
4571,K-4203 Arendal,2006,Persons,39826,4203,,
4572,K-4203 Arendal,2007,Persons,40057,4203,,
4573,K-4203 Arendal,2008,Persons,40701,4203,,
4574,K-4203 Arendal,2009,Persons,41241,4203,,
4575,K-4203 Arendal,2010,Persons,41655,4203,,
4576,K-4203 Arendal,2011,Persons,42229,4203,,
4577,K-4203 Arendal,2012,Persons,42801,4203,,
4578,K-4203 Arendal,2013,Persons,43336,4203,,
4579,K-4203 Arendal,2014,Persons,43841,4203,,
4580,K-4203 Arendal,2015,Persons,44219,4203,,
4581,K-4203 Arendal,2016,Persons,44313,4203,,
4582,K-4203 Arendal,2017,Persons,44576,4203,,
4583,K-4203 Arendal,2018,Persons,44645,4203,,
4584,K-4203 Arendal,2019,Persons,44785,4203,,
4585,K-4203 Arendal,2020,Persons,44999,4203,519000.0,650000.0
4586,K-4203 Arendal,2021,Persons,45065,4203,,
4587,K-4203 Arendal,2022,Persons,45509,4203,,
4607,K-4204 Kristiansand,2005,Persons,91169,4204,,
4608,K-4204 Kristiansand,2006,Persons,92147,4204,,
4609,K-4204 Kristiansand,2007,Persons,93247,4204,,
4610,K-4204 Kristiansand,2008,Persons,94697,4204,,
4611,K-4204 Kristiansand,2009,Persons,96330,4204,,
4612,K-4204 Kristiansand,2010,Persons,97744,4204,,
4613,K-4204 Kristiansand,2011,Persons,99102,4204,,
4614,K-4204 Kristiansand,2012,Persons,100263,4204,,
4615,K-4204 Kristiansand,2013,Persons,101721,4204,,
4616,K-4204 Kristiansand,2014,Persons,103291,4204,,
4617,K-4204 Kristiansand,2015,Persons,105017,4204,,
4618,K-4204 Kristiansand,2016,Persons,106126,4204,,
4619,K-4204 Kristiansand,2017,Persons,107157,4204,,
4620,K-4204 Kristiansand,2018,Persons,109438,4204,,
4621,K-4204 Kristiansand,2019,Persons,110391,4204,,
4622,K-4204 Kristiansand,2020,Persons,111633,4204,531000.0,668000.0
4623,K-4204 Kristiansand,2021,Persons,112588,4204,,
4624,K-4204 Kristiansand,2022,Persons,113737,4204,,
4644,K-4205 Lindesnes,2005,Persons,20661,4205,,
4645,K-4205 Lindesnes,2006,Persons,20726,4205,,
4646,K-4205 Lindesnes,2007,Persons,20867,4205,,
4647,K-4205 Lindesnes,2008,Persons,21135,4205,,
4648,K-4205 Lindesnes,2009,Persons,21386,4205,,
4649,K-4205 Lindesnes,2010,Persons,21588,4205,,
4650,K-4205 Lindesnes,2011,Persons,21911,4205,,
4651,K-4205 Lindesnes,2012,Persons,22188,4205,,
4652,K-4205 Lindesnes,2013,Persons,22325,4205,,
4653,K-4205 Lindesnes,2014,Persons,22492,4205,,
4654,K-4205 Lindesnes,2015,Persons,22611,4205,,
4655,K-4205 Lindesnes,2016,Persons,22762,4205,,
4656,K-4205 Lindesnes,2017,Persons,22859,4205,,
4657,K-4205 Lindesnes,2018,Persons,22905,4205,,
4658,K-4205 Lindesnes,2019,Persons,22909,4205,,
4659,K-4205 Lindesnes,2020,Persons,23046,4205,527000.0,662000.0
4660,K-4205 Lindesnes,2021,Persons,23055,4205,,
4661,K-4205 Lindesnes,2022,Persons,23147,4205,,
4681,K-4206 Farsund,2005,Persons,9479,4206,,
4682,K-4206 Farsund,2006,Persons,9446,4206,,
4683,K-4206 Farsund,2007,Persons,9386,4206,,
4684,K-4206 Farsund,2008,Persons,9392,4206,,
4685,K-4206 Farsund,2009,Persons,9427,4206,,
4686,K-4206 Farsund,2010,Persons,9410,4206,,
4687,K-4206 Farsund,2011,Persons,9415,4206,,
4688,K-4206 Farsund,2012,Persons,9433,4206,,
4689,K-4206 Farsund,2013,Persons,9441,4206,,
4690,K-4206 Farsund,2014,Persons,9516,4206,,
4691,K-4206 Farsund,2015,Persons,9596,4206,,
4692,K-4206 Farsund,2016,Persons,9705,4206,,
4693,K-4206 Farsund,2017,Persons,9769,4206,,
4694,K-4206 Farsund,2018,Persons,9726,4206,,
4695,K-4206 Farsund,2019,Persons,9695,4206,,
4696,K-4206 Farsund,2020,Persons,9691,4206,545000.0,684000.0
4697,K-4206 Farsund,2021,Persons,9645,4206,,
4698,K-4206 Farsund,2022,Persons,9622,4206,,
4718,K-4207 Flekkefjord,2005,Persons,8878,4207,,
4719,K-4207 Flekkefjord,2006,Persons,8852,4207,,
4720,K-4207 Flekkefjord,2007,Persons,8860,4207,,
4721,K-4207 Flekkefjord,2008,Persons,8910,4207,,
4722,K-4207 Flekkefjord,2009,Persons,8975,4207,,
4723,K-4207 Flekkefjord,2010,Persons,9003,4207,,
4724,K-4207 Flekkefjord,2011,Persons,9013,4207,,
4725,K-4207 Flekkefjord,2012,Persons,9046,4207,,
4726,K-4207 Flekkefjord,2013,Persons,9060,4207,,
4727,K-4207 Flekkefjord,2014,Persons,9013,4207,,
4728,K-4207 Flekkefjord,2015,Persons,9069,4207,,
4729,K-4207 Flekkefjord,2016,Persons,9096,4207,,
4730,K-4207 Flekkefjord,2017,Persons,9090,4207,,
4731,K-4207 Flekkefjord,2018,Persons,9066,4207,,
4732,K-4207 Flekkefjord,2019,Persons,9066,4207,,
4733,K-4207 Flekkefjord,2020,Persons,9028,4207,552000.0,699000.0
4734,K-4207 Flekkefjord,2021,Persons,9027,4207,,
4735,K-4207 Flekkefjord,2022,Persons,9048,4207,,
4755,K-4211 Gjerstad,2005,Persons,2500,4211,,
4756,K-4211 Gjerstad,2006,Persons,2506,4211,,
4757,K-4211 Gjerstad,2007,Persons,2513,4211,,
4758,K-4211 Gjerstad,2008,Persons,2519,4211,,
4759,K-4211 Gjerstad,2009,Persons,2496,4211,,
4760,K-4211 Gjerstad,2010,Persons,2478,4211,,
4761,K-4211 Gjerstad,2011,Persons,2497,4211,,
4762,K-4211 Gjerstad,2012,Persons,2478,4211,,
4763,K-4211 Gjerstad,2013,Persons,2484,4211,,
4764,K-4211 Gjerstad,2014,Persons,2489,4211,,
4765,K-4211 Gjerstad,2015,Persons,2481,4211,,
4766,K-4211 Gjerstad,2016,Persons,2473,4211,,
4767,K-4211 Gjerstad,2017,Persons,2511,4211,,
4768,K-4211 Gjerstad,2018,Persons,2467,4211,,
4769,K-4211 Gjerstad,2019,Persons,2454,4211,,
4770,K-4211 Gjerstad,2020,Persons,2428,4211,498000.0,613000.0
4771,K-4211 Gjerstad,2021,Persons,2430,4211,,
4772,K-4211 Gjerstad,2022,Persons,2427,4211,,
4792,K-4212 Vegårshei,2005,Persons,1854,4212,,
4793,K-4212 Vegårshei,2006,Persons,1849,4212,,
4794,K-4212 Vegårshei,2007,Persons,1864,4212,,
4795,K-4212 Vegårshei,2008,Persons,1884,4212,,
4796,K-4212 Vegårshei,2009,Persons,1881,4212,,
4797,K-4212 Vegårshei,2010,Persons,1886,4212,,
4798,K-4212 Vegårshei,2011,Persons,1922,4212,,
4799,K-4212 Vegårshei,2012,Persons,1933,4212,,
4800,K-4212 Vegårshei,2013,Persons,1986,4212,,
4801,K-4212 Vegårshei,2014,Persons,2000,4212,,
4802,K-4212 Vegårshei,2015,Persons,2018,4212,,
4803,K-4212 Vegårshei,2016,Persons,2036,4212,,
4804,K-4212 Vegårshei,2017,Persons,2104,4212,,
4805,K-4212 Vegårshei,2018,Persons,2087,4212,,
4806,K-4212 Vegårshei,2019,Persons,2093,4212,,
4807,K-4212 Vegårshei,2020,Persons,2097,4212,529000.0,654000.0
4808,K-4212 Vegårshei,2021,Persons,2128,4212,,
4809,K-4212 Vegårshei,2022,Persons,2131,4212,,
4829,K-4213 Tvedestrand,2005,Persons,5889,4213,,
4830,K-4213 Tvedestrand,2006,Persons,5838,4213,,
4831,K-4213 Tvedestrand,2007,Persons,5822,4213,,
4832,K-4213 Tvedestrand,2008,Persons,5874,4213,,
4833,K-4213 Tvedestrand,2009,Persons,5939,4213,,
4834,K-4213 Tvedestrand,2010,Persons,5939,4213,,
4835,K-4213 Tvedestrand,2011,Persons,5969,4213,,
4836,K-4213 Tvedestrand,2012,Persons,6019,4213,,
4837,K-4213 Tvedestrand,2013,Persons,6064,4213,,
4838,K-4213 Tvedestrand,2014,Persons,6059,4213,,
4839,K-4213 Tvedestrand,2015,Persons,6048,4213,,
4840,K-4213 Tvedestrand,2016,Persons,6014,4213,,
4841,K-4213 Tvedestrand,2017,Persons,6051,4213,,
4842,K-4213 Tvedestrand,2018,Persons,6086,4213,,
4843,K-4213 Tvedestrand,2019,Persons,6069,4213,,
4844,K-4213 Tvedestrand,2020,Persons,6053,4213,510000.0,633000.0
4845,K-4213 Tvedestrand,2021,Persons,6067,4213,,
4846,K-4213 Tvedestrand,2022,Persons,6115,4213,,
4866,K-4214 Froland,2005,Persons,4672,4214,,
4867,K-4214 Froland,2006,Persons,4764,4214,,
4868,K-4214 Froland,2007,Persons,4759,4214,,
4869,K-4214 Froland,2008,Persons,4853,4214,,
4870,K-4214 Froland,2009,Persons,4896,4214,,
4871,K-4214 Froland,2010,Persons,5002,4214,,
4872,K-4214 Froland,2011,Persons,5127,4214,,
4873,K-4214 Froland,2012,Persons,5257,4214,,
4874,K-4214 Froland,2013,Persons,5425,4214,,
4875,K-4214 Froland,2014,Persons,5486,4214,,
4876,K-4214 Froland,2015,Persons,5532,4214,,
4877,K-4214 Froland,2016,Persons,5618,4214,,
4878,K-4214 Froland,2017,Persons,5713,4214,,
4879,K-4214 Froland,2018,Persons,5790,4214,,
4880,K-4214 Froland,2019,Persons,5845,4214,,
4881,K-4214 Froland,2020,Persons,5951,4214,553000.0,698000.0
4882,K-4214 Froland,2021,Persons,6004,4214,,
4883,K-4214 Froland,2022,Persons,6098,4214,,
4903,K-4215 Lillesand,2005,Persons,9043,4215,,
4904,K-4215 Lillesand,2006,Persons,9030,4215,,
4905,K-4215 Lillesand,2007,Persons,9109,4215,,
4906,K-4215 Lillesand,2008,Persons,9238,4215,,
4907,K-4215 Lillesand,2009,Persons,9329,4215,,
4908,K-4215 Lillesand,2010,Persons,9465,4215,,
4909,K-4215 Lillesand,2011,Persons,9713,4215,,
4910,K-4215 Lillesand,2012,Persons,9878,4215,,
4911,K-4215 Lillesand,2013,Persons,10032,4215,,
4912,K-4215 Lillesand,2014,Persons,10106,4215,,
4913,K-4215 Lillesand,2015,Persons,10340,4215,,
4914,K-4215 Lillesand,2016,Persons,10577,4215,,
4915,K-4215 Lillesand,2017,Persons,10702,4215,,
4916,K-4215 Lillesand,2018,Persons,10871,4215,,
4917,K-4215 Lillesand,2019,Persons,10990,4215,,
4918,K-4215 Lillesand,2020,Persons,11074,4215,598000.0,756000.0
4919,K-4215 Lillesand,2021,Persons,11180,4215,,
4920,K-4215 Lillesand,2022,Persons,11279,4215,,
4940,K-4216 Birkenes,2005,Persons,4340,4216,,
4941,K-4216 Birkenes,2006,Persons,4387,4216,,
4942,K-4216 Birkenes,2007,Persons,4411,4216,,
4943,K-4216 Birkenes,2008,Persons,4503,4216,,
4944,K-4216 Birkenes,2009,Persons,4608,4216,,
4945,K-4216 Birkenes,2010,Persons,4689,4216,,
4946,K-4216 Birkenes,2011,Persons,4776,4216,,
4947,K-4216 Birkenes,2012,Persons,4828,4216,,
4948,K-4216 Birkenes,2013,Persons,4936,4216,,
4949,K-4216 Birkenes,2014,Persons,4993,4216,,
4950,K-4216 Birkenes,2015,Persons,5035,4216,,
4951,K-4216 Birkenes,2016,Persons,5147,4216,,
4952,K-4216 Birkenes,2017,Persons,5178,4216,,
4953,K-4216 Birkenes,2018,Persons,5187,4216,,
4954,K-4216 Birkenes,2019,Persons,5212,4216,,
4955,K-4216 Birkenes,2020,Persons,5226,4216,560000.0,701000.0
4956,K-4216 Birkenes,2021,Persons,5274,4216,,
4957,K-4216 Birkenes,2022,Persons,5342,4216,,
4977,K-4217 Åmli,2005,Persons,1801,4217,,
4978,K-4217 Åmli,2006,Persons,1785,4217,,
4979,K-4217 Åmli,2007,Persons,1815,4217,,
4980,K-4217 Åmli,2008,Persons,1836,4217,,
4981,K-4217 Åmli,2009,Persons,1855,4217,,
4982,K-4217 Åmli,2010,Persons,1861,4217,,
4983,K-4217 Åmli,2011,Persons,1829,4217,,
4984,K-4217 Åmli,2012,Persons,1825,4217,,
4985,K-4217 Åmli,2013,Persons,1815,4217,,
4986,K-4217 Åmli,2014,Persons,1810,4217,,
4987,K-4217 Åmli,2015,Persons,1832,4217,,
4988,K-4217 Åmli,2016,Persons,1847,4217,,
4989,K-4217 Åmli,2017,Persons,1856,4217,,
4990,K-4217 Åmli,2018,Persons,1845,4217,,
4991,K-4217 Åmli,2019,Persons,1848,4217,,
4992,K-4217 Åmli,2020,Persons,1836,4217,512000.0,634000.0
4993,K-4217 Åmli,2021,Persons,1822,4217,,
4994,K-4217 Åmli,2022,Persons,1801,4217,,
5014,K-4218 Iveland,2005,Persons,1154,4218,,
5015,K-4218 Iveland,2006,Persons,1170,4218,,
5016,K-4218 Iveland,2007,Persons,1191,4218,,
5017,K-4218 Iveland,2008,Persons,1211,4218,,
5018,K-4218 Iveland,2009,Persons,1224,4218,,
5019,K-4218 Iveland,2010,Persons,1254,4218,,
5020,K-4218 Iveland,2011,Persons,1305,4218,,
5021,K-4218 Iveland,2012,Persons,1298,4218,,
5022,K-4218 Iveland,2013,Persons,1283,4218,,
5023,K-4218 Iveland,2014,Persons,1314,4218,,
5024,K-4218 Iveland,2015,Persons,1315,4218,,
5025,K-4218 Iveland,2016,Persons,1317,4218,,
5026,K-4218 Iveland,2017,Persons,1342,4218,,
5027,K-4218 Iveland,2018,Persons,1330,4218,,
5028,K-4218 Iveland,2019,Persons,1326,4218,,
5029,K-4218 Iveland,2020,Persons,1331,4218,537000.0,681000.0
5030,K-4218 Iveland,2021,Persons,1335,4218,,
5031,K-4218 Iveland,2022,Persons,1323,4218,,
5051,K-4219 Evje og Hornnes,2005,Persons,3305,4219,,
5052,K-4219 Evje og Hornnes,2006,Persons,3324,4219,,
5053,K-4219 Evje og Hornnes,2007,Persons,3315,4219,,
5054,K-4219 Evje og Hornnes,2008,Persons,3327,4219,,
5055,K-4219 Evje og Hornnes,2009,Persons,3408,4219,,
5056,K-4219 Evje og Hornnes,2010,Persons,3397,4219,,
5057,K-4219 Evje og Hornnes,2011,Persons,3475,4219,,
5058,K-4219 Evje og Hornnes,2012,Persons,3496,4219,,
5059,K-4219 Evje og Hornnes,2013,Persons,3556,4219,,
5060,K-4219 Evje og Hornnes,2014,Persons,3549,4219,,
5061,K-4219 Evje og Hornnes,2015,Persons,3567,4219,,
5062,K-4219 Evje og Hornnes,2016,Persons,3582,4219,,
5063,K-4219 Evje og Hornnes,2017,Persons,3614,4219,,
5064,K-4219 Evje og Hornnes,2018,Persons,3625,4219,,
5065,K-4219 Evje og Hornnes,2019,Persons,3638,4219,,
5066,K-4219 Evje og Hornnes,2020,Persons,3634,4219,514000.0,635000.0
5067,K-4219 Evje og Hornnes,2021,Persons,3619,4219,,
5068,K-4219 Evje og Hornnes,2022,Persons,3653,4219,,
5088,K-4220 Bygland,2005,Persons,1327,4220,,
5089,K-4220 Bygland,2006,Persons,1296,4220,,
5090,K-4220 Bygland,2007,Persons,1272,4220,,
5091,K-4220 Bygland,2008,Persons,1242,4220,,
5092,K-4220 Bygland,2009,Persons,1225,4220,,
5093,K-4220 Bygland,2010,Persons,1223,4220,,
5094,K-4220 Bygland,2011,Persons,1239,4220,,
5095,K-4220 Bygland,2012,Persons,1219,4220,,
5096,K-4220 Bygland,2013,Persons,1207,4220,,
5097,K-4220 Bygland,2014,Persons,1200,4220,,
5098,K-4220 Bygland,2015,Persons,1189,4220,,
5099,K-4220 Bygland,2016,Persons,1204,4220,,
5100,K-4220 Bygland,2017,Persons,1200,4220,,
5101,K-4220 Bygland,2018,Persons,1207,4220,,
5102,K-4220 Bygland,2019,Persons,1192,4220,,
5103,K-4220 Bygland,2020,Persons,1162,4220,494000.0,611000.0
5104,K-4220 Bygland,2021,Persons,1142,4220,,
5105,K-4220 Bygland,2022,Persons,1134,4220,,
5125,K-4221 Valle,2005,Persons,1384,4221,,
5126,K-4221 Valle,2006,Persons,1348,4221,,
5127,K-4221 Valle,2007,Persons,1320,4221,,
5128,K-4221 Valle,2008,Persons,1326,4221,,
5129,K-4221 Valle,2009,Persons,1292,4221,,
5130,K-4221 Valle,2010,Persons,1289,4221,,
5131,K-4221 Valle,2011,Persons,1284,4221,,
5132,K-4221 Valle,2012,Persons,1293,4221,,
5133,K-4221 Valle,2013,Persons,1277,4221,,
5134,K-4221 Valle,2014,Persons,1270,4221,,
5135,K-4221 Valle,2015,Persons,1251,4221,,
5136,K-4221 Valle,2016,Persons,1242,4221,,
5137,K-4221 Valle,2017,Persons,1246,4221,,
5138,K-4221 Valle,2018,Persons,1225,4221,,
5139,K-4221 Valle,2019,Persons,1156,4221,,
5140,K-4221 Valle,2020,Persons,1164,4221,551000.0,705000.0
5141,K-4221 Valle,2021,Persons,1169,4221,,
5142,K-4221 Valle,2022,Persons,1169,4221,,
5162,K-4222 Bykle,2005,Persons,857,4222,,
5163,K-4222 Bykle,2006,Persons,874,4222,,
5164,K-4222 Bykle,2007,Persons,902,4222,,
5165,K-4222 Bykle,2008,Persons,919,4222,,
5166,K-4222 Bykle,2009,Persons,965,4222,,
5167,K-4222 Bykle,2010,Persons,970,4222,,
5168,K-4222 Bykle,2011,Persons,989,4222,,
5169,K-4222 Bykle,2012,Persons,970,4222,,
5170,K-4222 Bykle,2013,Persons,929,4222,,
5171,K-4222 Bykle,2014,Persons,948,4222,,
5172,K-4222 Bykle,2015,Persons,933,4222,,
5173,K-4222 Bykle,2016,Persons,945,4222,,
5174,K-4222 Bykle,2017,Persons,952,4222,,
5175,K-4222 Bykle,2018,Persons,958,4222,,
5176,K-4222 Bykle,2019,Persons,953,4222,,
5177,K-4222 Bykle,2020,Persons,965,4222,517000.0,663000.0
5178,K-4222 Bykle,2021,Persons,930,4222,,
5179,K-4222 Bykle,2022,Persons,935,4222,,
5199,K-4223 Vennesla,2005,Persons,12427,4223,,
5200,K-4223 Vennesla,2006,Persons,12513,4223,,
5201,K-4223 Vennesla,2007,Persons,12555,4223,,
5202,K-4223 Vennesla,2008,Persons,12776,4223,,
5203,K-4223 Vennesla,2009,Persons,12886,4223,,
5204,K-4223 Vennesla,2010,Persons,13116,4223,,
5205,K-4223 Vennesla,2011,Persons,13334,4223,,
5206,K-4223 Vennesla,2012,Persons,13583,4223,,
5207,K-4223 Vennesla,2013,Persons,13756,4223,,
5208,K-4223 Vennesla,2014,Persons,13986,4223,,
5209,K-4223 Vennesla,2015,Persons,14095,4223,,
5210,K-4223 Vennesla,2016,Persons,14308,4223,,
5211,K-4223 Vennesla,2017,Persons,14425,4223,,
5212,K-4223 Vennesla,2018,Persons,14532,4223,,
5213,K-4223 Vennesla,2019,Persons,14630,4223,,
5214,K-4223 Vennesla,2020,Persons,14774,4223,525000.0,654000.0
5215,K-4223 Vennesla,2021,Persons,14935,4223,,
5216,K-4223 Vennesla,2022,Persons,15123,4223,,
5236,K-4224 Åseral,2005,Persons,907,4224,,
5237,K-4224 Åseral,2006,Persons,894,4224,,
5238,K-4224 Åseral,2007,Persons,893,4224,,
5239,K-4224 Åseral,2008,Persons,905,4224,,
5240,K-4224 Åseral,2009,Persons,914,4224,,
5241,K-4224 Åseral,2010,Persons,917,4224,,
5242,K-4224 Åseral,2011,Persons,912,4224,,
5243,K-4224 Åseral,2012,Persons,912,4224,,
5244,K-4224 Åseral,2013,Persons,912,4224,,
5245,K-4224 Åseral,2014,Persons,923,4224,,
5246,K-4224 Åseral,2015,Persons,925,4224,,
5247,K-4224 Åseral,2016,Persons,942,4224,,
5248,K-4224 Åseral,2017,Persons,937,4224,,
5249,K-4224 Åseral,2018,Persons,943,4224,,
5250,K-4224 Åseral,2019,Persons,939,4224,,
5251,K-4224 Åseral,2020,Persons,932,4224,599000.0,754000.0
5252,K-4224 Åseral,2021,Persons,927,4224,,
5253,K-4224 Åseral,2022,Persons,912,4224,,
5273,K-4225 Lyngdal,2005,Persons,8819,4225,,
5274,K-4225 Lyngdal,2006,Persons,8852,4225,,
5275,K-4225 Lyngdal,2007,Persons,8963,4225,,
5276,K-4225 Lyngdal,2008,Persons,9146,4225,,
5277,K-4225 Lyngdal,2009,Persons,9266,4225,,
5278,K-4225 Lyngdal,2010,Persons,9409,4225,,
5279,K-4225 Lyngdal,2011,Persons,9475,4225,,
5280,K-4225 Lyngdal,2012,Persons,9584,4225,,
5281,K-4225 Lyngdal,2013,Persons,9739,4225,,
5282,K-4225 Lyngdal,2014,Persons,9845,4225,,
5283,K-4225 Lyngdal,2015,Persons,10085,4225,,
5284,K-4225 Lyngdal,2016,Persons,10247,4225,,
5285,K-4225 Lyngdal,2017,Persons,10353,4225,,
5286,K-4225 Lyngdal,2018,Persons,10357,4225,,
5287,K-4225 Lyngdal,2019,Persons,10389,4225,,
5288,K-4225 Lyngdal,2020,Persons,10365,4225,545000.0,685000.0
5289,K-4225 Lyngdal,2021,Persons,10464,4225,,
5290,K-4225 Lyngdal,2022,Persons,10480,4225,,
5310,K-4226 Hægebostad,2005,Persons,1594,4226,,
5311,K-4226 Hægebostad,2006,Persons,1583,4226,,
5312,K-4226 Hægebostad,2007,Persons,1599,4226,,
5313,K-4226 Hægebostad,2008,Persons,1597,4226,,
5314,K-4226 Hægebostad,2009,Persons,1620,4226,,
5315,K-4226 Hægebostad,2010,Persons,1624,4226,,
5316,K-4226 Hægebostad,2011,Persons,1639,4226,,
5317,K-4226 Hægebostad,2012,Persons,1665,4226,,
5318,K-4226 Hægebostad,2013,Persons,1669,4226,,
5319,K-4226 Hægebostad,2014,Persons,1690,4226,,
5320,K-4226 Hægebostad,2015,Persons,1693,4226,,
5321,K-4226 Hægebostad,2016,Persons,1702,4226,,
5322,K-4226 Hægebostad,2017,Persons,1702,4226,,
5323,K-4226 Hægebostad,2018,Persons,1699,4226,,
5324,K-4226 Hægebostad,2019,Persons,1683,4226,,
5325,K-4226 Hægebostad,2020,Persons,1680,4226,584000.0,745000.0
5326,K-4226 Hægebostad,2021,Persons,1690,4226,,
5327,K-4226 Hægebostad,2022,Persons,1704,4226,,
5347,K-4227 Kvinesdal,2005,Persons,5582,4227,,
5348,K-4227 Kvinesdal,2006,Persons,5564,4227,,
5349,K-4227 Kvinesdal,2007,Persons,5595,4227,,
5350,K-4227 Kvinesdal,2008,Persons,5629,4227,,
5351,K-4227 Kvinesdal,2009,Persons,5690,4227,,
5352,K-4227 Kvinesdal,2010,Persons,5776,4227,,
5353,K-4227 Kvinesdal,2011,Persons,5816,4227,,
5354,K-4227 Kvinesdal,2012,Persons,5834,4227,,
5355,K-4227 Kvinesdal,2013,Persons,5899,4227,,
5356,K-4227 Kvinesdal,2014,Persons,5891,4227,,
5357,K-4227 Kvinesdal,2015,Persons,5948,4227,,
5358,K-4227 Kvinesdal,2016,Persons,5981,4227,,
5359,K-4227 Kvinesdal,2017,Persons,5988,4227,,
5360,K-4227 Kvinesdal,2018,Persons,6024,4227,,
5361,K-4227 Kvinesdal,2019,Persons,6048,4227,,
5362,K-4227 Kvinesdal,2020,Persons,5987,4227,540000.0,681000.0
5363,K-4227 Kvinesdal,2021,Persons,5922,4227,,
5364,K-4227 Kvinesdal,2022,Persons,5883,4227,,
5384,K-4228 Sirdal,2005,Persons,1760,4228,,
5385,K-4228 Sirdal,2006,Persons,1740,4228,,
5386,K-4228 Sirdal,2007,Persons,1737,4228,,
5387,K-4228 Sirdal,2008,Persons,1757,4228,,
5388,K-4228 Sirdal,2009,Persons,1739,4228,,
5389,K-4228 Sirdal,2010,Persons,1790,4228,,
5390,K-4228 Sirdal,2011,Persons,1791,4228,,
5391,K-4228 Sirdal,2012,Persons,1816,4228,,
5392,K-4228 Sirdal,2013,Persons,1831,4228,,
5393,K-4228 Sirdal,2014,Persons,1831,4228,,
5394,K-4228 Sirdal,2015,Persons,1838,4228,,
5395,K-4228 Sirdal,2016,Persons,1832,4228,,
5396,K-4228 Sirdal,2017,Persons,1836,4228,,
5397,K-4228 Sirdal,2018,Persons,1842,4228,,
5398,K-4228 Sirdal,2019,Persons,1839,4228,,
5399,K-4228 Sirdal,2020,Persons,1822,4228,607000.0,773000.0
5400,K-4228 Sirdal,2021,Persons,1772,4228,,
5401,K-4228 Sirdal,2022,Persons,1810,4228,,
5421,K-1101 Eigersund,2005,Persons,13408,1101,363000.0,468000.0
5422,K-1101 Eigersund,2006,Persons,13418,1101,374000.0,487000.0
5423,K-1101 Eigersund,2007,Persons,13594,1101,405000.0,526000.0
