date,zone,EURperMWH
2021-10-04,NO2,40.8425
2021-10-04,NO3,19.991666666666667
2021-10-04,NO4,19.991666666666667
2021-10-04,NO5,40.8425
2021-10-05,NO1,50.23666666666667
2021-10-05,NO2,50.23666666666667
2021-10-05,NO3,43.12583333333333
2021-10-05,NO4,43.12583333333333
2021-10-05,NO5,50.39666666666667
2021-10-06,NO1,54.16625
2021-10-06,NO2,57.13375
2021-10-06,NO3,51.793749999999996
2021-10-06,NO4,18.8075
2021-10-06,NO5,53.76499999999999
2021-10-07,NO1,55.64666666666667
2021-10-07,NO2,57.20333333333334
2021-10-07,NO3,54.192499999999995
2021-10-07,NO4,21.786666666666665
2021-10-07,NO5,55.64666666666667
2021-10-08,NO1,69.265
2021-10-08,NO2,69.265
2021-10-08,NO3,81.55541666666666
2021-10-08,NO4,27.390833333333333
2021-10-08,NO5,69.265
2021-10-09,NO1,107.90833333333335
2021-10-09,NO2,107.90833333333335
2021-10-09,NO3,55.86000000000001
2021-10-09,NO4,55.86000000000001
2021-10-09,NO5,107.90833333333335
2021-10-10,NO1,109.99708333333332
2021-10-10,NO2,119.33208333333333
2021-10-10,NO3,34.46375
2021-10-10,NO4,24.885416666666668
2021-10-10,NO5,109.99708333333332
2021-10-11,NO1,89.02625
2021-10-11,NO2,89.02625
2021-10-11,NO3,9.447916666666666
2021-10-11,NO4,9.447916666666666
2021-10-11,NO5,89.02625
2021-10-12,NO1,148.955
2021-10-12,NO2,148.955
2021-10-12,NO3,44.97875
2021-10-12,NO4,44.97875
2021-10-12,NO5,137.16
2021-10-13,NO1,130.34958333333333
2021-10-13,NO2,130.34958333333333
2021-10-13,NO3,39.836666666666666
2021-10-13,NO4,38.439166666666665
2021-10-13,NO5,130.34958333333333
2021-10-14,NO1,100.45833333333333
2021-10-14,NO2,100.45833333333333
2021-10-14,NO3,17.419583333333332
2021-10-14,NO4,17.419583333333332
2021-10-14,NO5,100.45833333333333
2021-10-15,NO1,86.27666666666666
2021-10-15,NO2,86.27666666666666
2021-10-15,NO3,10.917499999999999
2021-10-15,NO4,10.917499999999999
2021-10-15,NO5,86.27666666666666
2021-10-16,NO1,98.79166666666667
2021-10-16,NO2,98.89208333333333
2021-10-16,NO3,7.614166666666667
2021-10-16,NO4,7.614166666666667
2021-10-16,NO5,98.79166666666667
2021-10-17,NO1,110.02625
2021-10-17,NO2,110.9525
2021-10-17,NO3,13.9375
2021-10-17,NO4,16.105416666666667
2021-10-17,NO5,110.02625
2021-10-18,NO1,134.7375
2021-10-18,NO2,134.88708333333332
2021-10-18,NO3,19.938750000000002
2021-10-18,NO4,19.938750000000002
2021-10-18,NO5,124.83958333333334
2021-10-19,NO1,146.26083333333335
2021-10-19,NO2,146.26083333333335
2021-10-19,NO3,19.515833333333333
2021-10-19,NO4,19.515833333333333
2021-10-19,NO5,146.26083333333335
2021-10-20,NO1,82.25750000000001
2021-10-20,NO2,82.25750000000001
2021-10-20,NO3,13.926250000000001
2021-10-20,NO4,13.926250000000001
2021-10-20,NO5,82.25750000000001
2021-10-21,NO1,83.33833333333332
2021-10-21,NO2,83.33833333333332
2021-10-21,NO3,14.52125
2021-10-21,NO4,14.52125
2021-10-21,NO5,83.33833333333332
2021-10-22,NO1,87.70208333333333
2021-10-22,NO2,87.70208333333333
2021-10-22,NO3,11.935
2021-10-22,NO4,11.935
2021-10-22,NO5,87.70208333333333
2021-10-23,NO1,106.76916666666666
2021-10-23,NO2,106.76916666666666
2021-10-23,NO3,17.167916666666667
2021-10-23,NO4,17.167916666666667
2021-10-23,NO5,104.65375
2021-10-24,NO1,87.54416666666667
2021-10-24,NO2,87.54416666666667
2021-10-24,NO3,15.167499999999999
2021-10-24,NO4,15.357916666666666
2021-10-24,NO5,87.54416666666667
2021-10-25,NO1,101.32291666666667
2021-10-25,NO2,101.32291666666667
2021-10-25,NO3,16.162499999999998
2021-10-25,NO4,16.162499999999998
2021-10-25,NO5,101.32291666666667
2021-10-26,NO1,100.19833333333334
2021-10-26,NO2,100.19833333333334
2021-10-26,NO3,17.15125
2021-10-26,NO4,17.15125
2021-10-26,NO5,100.19833333333334
2021-10-27,NO1,80.92875
2021-10-27,NO2,80.92875
2021-10-27,NO3,13.65125
2021-10-27,NO4,14.689583333333333
2021-10-27,NO5,80.92875
2021-10-28,NO1,77.85833333333333
2021-10-28,NO2,77.85833333333333
2021-10-28,NO3,14.4375
2021-10-28,NO4,14.4375
2021-10-28,NO5,77.85833333333333
2021-10-29,NO1,79.57083333333334
2021-10-29,NO2,79.57083333333334
2021-10-29,NO3,15.272083333333335
2021-10-29,NO4,15.272083333333335
2021-10-29,NO5,79.57083333333334
2021-10-30,NO1,74.31291666666667
2021-10-30,NO2,74.31291666666667
2021-10-30,NO3,12.9525
2021-10-30,NO4,13.61625
2021-10-30,NO5,74.31291666666667
2021-10-31,NO1,63.184
2021-10-31,NO2,63.184
2021-10-31,NO3,13.8532
2021-10-31,NO4,13.9536
2021-10-31,NO5,63.184
2021-11-01,NO1,41.59666666666667
2021-11-01,NO2,41.59666666666667
2021-11-01,NO3,41.15375
2021-11-01,NO4,40.0
2021-11-01,NO5,41.59666666666667
2021-11-02,NO1,98.53166666666665
2021-11-02,NO2,79.29708333333333
2021-11-02,NO3,49.35791666666666
2021-11-02,NO4,49.35791666666666
2021-11-02,NO5,98.53166666666665
2021-11-03,NO1,34.849583333333335
2021-11-03,NO2,34.849583333333335
2021-11-03,NO3,22.388333333333335
2021-11-03,NO4,22.388333333333335
2021-11-03,NO5,34.849583333333335
2021-11-04,NO1,41.39416666666667
2021-11-04,NO2,41.39416666666667
2021-11-04,NO3,22.900833333333335
2021-11-04,NO4,22.900833333333335
2021-11-04,NO5,41.39416666666667
2021-11-05,NO1,54.385
2021-11-05,NO2,54.385
2021-11-05,NO3,40.08166666666667
2021-11-05,NO4,40.08166666666667
2021-11-05,NO5,54.385
2021-11-06,NO1,50.85208333333333
2021-11-06,NO2,56.124583333333334
2021-11-06,NO3,37.30166666666667
2021-11-06,NO4,21.01625
2021-11-06,NO5,50.494166666666665
2021-11-07,NO1,55.93875
2021-11-07,NO2,58.52583333333333
2021-11-07,NO3,40.89041666666667
2021-11-07,NO4,21.7075
2021-11-07,NO5,55.93875
2021-11-08,NO1,72.01166666666667
2021-11-08,NO2,72.01166666666667
2021-11-08,NO3,83.96083333333333
2021-11-08,NO4,27.915000000000003
2021-11-08,NO5,72.01166666666667
2021-11-09,NO1,106.55
2021-11-09,NO2,106.55
2021-11-09,NO3,47.752916666666664
2021-11-09,NO4,47.752916666666664
2021-11-09,NO5,106.55
2021-11-10,NO1,108.9525
2021-11-10,NO2,108.9525
2021-11-10,NO3,37.30708333333333
2021-11-10,NO4,37.0475
2021-11-10,NO5,108.9525
2021-11-11,NO1,90.16083333333334
2021-11-11,NO2,90.16083333333334
2021-11-11,NO3,10.390416666666667
2021-11-11,NO4,10.390416666666667
2021-11-11,NO5,90.16083333333334
2021-11-12,NO1,160.16625
2021-11-12,NO2,160.16625
2021-11-12,NO3,49.5075
2021-11-12,NO4,49.5075
2021-11-12,NO5,160.16625
2021-11-13,NO1,91.80166666666666
2021-11-13,NO2,91.80166666666666
2021-11-13,NO3,16.308333333333334
2021-11-13,NO4,16.308333333333334
2021-11-13,NO5,91.80166666666666
2021-11-14,NO1,97.59166666666665
2021-11-14,NO2,97.59166666666665
2021-11-14,NO3,16.934166666666666
2021-11-14,NO4,16.934166666666666
2021-11-14,NO5,97.59166666666665
2021-11-15,NO1,97.39083333333333
2021-11-15,NO2,97.39083333333333
2021-11-15,NO3,13.996249999999998
2021-11-15,NO4,13.996249999999998
2021-11-15,NO5,97.39083333333333
2021-11-16,NO1,96.74291666666666
2021-11-16,NO2,96.74291666666666
2021-11-16,NO3,14.40375
2021-11-16,NO4,14.40375
2021-11-16,NO5,96.74291666666666
2021-11-17,NO1,90.29833333333333
2021-11-17,NO2,90.29833333333333
2021-11-17,NO3,14.37
2021-11-17,NO4,14.37
2021-11-17,NO5,90.29833333333333
2021-11-18,NO1,90.04124999999999
2021-11-18,NO2,90.04124999999999
2021-11-18,NO3,13.49125
2021-11-18,NO4,13.49125
2021-11-18,NO5,90.04124999999999
2021-11-19,NO1,83.62125
2021-11-19,NO2,83.62125
2021-11-19,NO3,12.329166666666666
2021-11-19,NO4,12.329166666666666
2021-11-19,NO5,83.62125
2021-11-20,NO1,88.77833333333332
2021-11-20,NO2,88.77833333333332
2021-11-20,NO3,11.83625
2021-11-20,NO4,11.83625
2021-11-20,NO5,88.77833333333332
2021-11-21,NO1,92.9375
2021-11-21,NO2,92.9375
2021-11-21,NO3,15.310833333333333
2021-11-21,NO4,15.310833333333333
2021-11-21,NO5,92.9375
2021-11-22,NO1,123.30958333333332
2021-11-22,NO2,123.30958333333332
2021-11-22,NO3,15.352916666666667
2021-11-22,NO4,17.287916666666664
2021-11-22,NO5,123.30958333333332
2021-11-23,NO1,110.16708333333332
2021-11-23,NO2,110.16708333333332
2021-11-23,NO3,14.74
2021-11-23,NO4,14.820833333333333
2021-11-23,NO5,110.16708333333332
2021-11-24,NO1,108.51958333333333
2021-11-24,NO2,108.51958333333333
2021-11-24,NO3,23.234583333333333
2021-11-24,NO4,23.234583333333333
2021-11-24,NO5,108.51958333333333
2021-11-25,NO1,112.09249999999999
2021-11-25,NO2,112.09249999999999
2021-11-25,NO3,41.157916666666665
2021-11-25,NO4,41.157916666666665
2021-11-25,NO5,112.09249999999999
2021-11-26,NO1,116.31916666666666
2021-11-26,NO2,116.31916666666666
2021-11-26,NO3,114.9325
2021-11-26,NO4,114.9325
2021-11-26,NO5,116.31916666666666
2021-11-27,NO1,145.3425
2021-11-27,NO2,145.3425
2021-11-27,NO3,167.47
2021-11-27,NO4,167.47
2021-11-27,NO5,145.3425
2021-11-28,NO1,183.3216666666667
2021-11-28,NO2,183.3216666666667
2021-11-28,NO3,188.09375
2021-11-28,NO4,188.09375
2021-11-28,NO5,183.3216666666667
2021-11-29,NO1,249.82041666666666
2021-11-29,NO2,249.82041666666666
2021-11-29,NO3,220.1
2021-11-29,NO4,220.1
2021-11-29,NO5,249.82041666666666
2021-11-30,NO1,134.55708333333334
2021-11-30,NO2,134.39875
2021-11-30,NO3,147.53375
2021-11-30,NO4,147.53375
2021-11-30,NO5,134.55708333333334
2021-12-01,NO1,44.83291666666667
2021-12-01,NO2,44.83291666666667
2021-12-01,NO3,32.78666666666667
2021-12-01,NO4,31.531666666666666
2021-12-01,NO5,44.83291666666667
2021-12-02,NO1,80.35083333333334
2021-12-02,NO2,62.465833333333336
2021-12-02,NO3,40.16375
2021-12-02,NO4,39.849583333333335
2021-12-02,NO5,80.35083333333334
2021-12-03,NO1,35.85375
2021-12-03,NO2,35.85375
2021-12-03,NO3,26.165000000000003
2021-12-03,NO4,26.165000000000003
2021-12-03,NO5,35.85375
2021-12-04,NO1,44.23416666666666
2021-12-04,NO2,44.23416666666666
2021-12-04,NO3,23.105
2021-12-04,NO4,23.105
2021-12-04,NO5,44.23416666666666
2021-12-05,NO1,53.732499999999995
2021-12-05,NO2,53.732499999999995
2021-12-05,NO3,39.02875
2021-12-05,NO4,39.02875
2021-12-05,NO5,53.732499999999995
2021-12-06,NO1,35.430416666666666
2021-12-06,NO2,38.94291666666667
2021-12-06,NO3,16.5725
2021-12-06,NO4,15.13
2021-12-06,NO5,35.430416666666666
2021-12-07,NO1,57.99541666666667
2021-12-07,NO2,58.76666666666667
2021-12-07,NO3,49.21458333333334
2021-12-07,NO4,20.449166666666667
2021-12-07,NO5,57.99541666666667
2021-12-08,NO1,72.72541666666666
2021-12-08,NO2,72.72541666666666
2021-12-08,NO3,87.10625
2021-12-08,NO4,33.345
2021-12-08,NO5,72.72541666666666
2021-12-09,NO1,97.11708333333333
2021-12-09,NO2,97.11708333333333
2021-12-09,NO3,46.18083333333333
2021-12-09,NO4,46.13291666666667
2021-12-09,NO5,97.11708333333333
2021-12-10,NO1,116.26625
2021-12-10,NO2,116.26625
2021-12-10,NO3,39.00958333333333
2021-12-10,NO4,38.0425
2021-12-10,NO5,116.26625
2021-12-11,NO1,92.40208333333334
2021-12-11,NO2,92.40208333333334
2021-12-11,NO3,14.281666666666666
2021-12-11,NO4,14.281666666666666
2021-12-11,NO5,92.40208333333334
2021-12-12,NO1,132.75458333333333
2021-12-12,NO2,132.75458333333333
2021-12-12,NO3,43.5625
2021-12-12,NO4,43.5625
2021-12-12,NO5,132.75458333333333
2021-12-13,NO1,135.52958333333333
2021-12-13,NO2,135.52958333333333
2021-12-13,NO3,44.338750000000005
2021-12-13,NO4,44.338750000000005
2021-12-13,NO5,135.52958333333333
2021-12-14,NO1,205.26
2021-12-14,NO2,205.26
2021-12-14,NO3,35.572916666666664
2021-12-14,NO4,35.572916666666664
2021-12-14,NO5,205.26
2021-12-15,NO1,127.59791666666666
2021-12-15,NO2,127.59791666666666
2021-12-15,NO3,22.541666666666668
2021-12-15,NO4,22.541666666666668
2021-12-15,NO5,127.59791666666666
2021-12-16,NO1,152.00416666666666
2021-12-16,NO2,152.00416666666666
2021-12-16,NO3,20.47625
2021-12-16,NO4,20.47625
2021-12-16,NO5,152.00416666666666
2021-12-17,NO1,179.60458333333335
2021-12-17,NO2,179.60458333333335
2021-12-17,NO3,23.662499999999998
2021-12-17,NO4,23.662499999999998
2021-12-17,NO5,179.60458333333335
2021-12-18,NO1,155.84208333333333
2021-12-18,NO2,155.84208333333333
2021-12-18,NO3,21.257083333333334
2021-12-18,NO4,21.257083333333334
2021-12-18,NO5,155.84208333333333
2021-12-19,NO1,146.80958333333334
2021-12-19,NO2,146.80958333333334
2021-12-19,NO3,21.425416666666667
2021-12-19,NO4,21.425416666666667
2021-12-19,NO5,146.80958333333334
2021-12-20,NO1,305.5004166666667
2021-12-20,NO2,305.5004166666667
2021-12-20,NO3,57.36958333333333
2021-12-20,NO4,57.36958333333333
2021-12-20,NO5,305.5004166666667
2021-12-21,NO1,387.44958333333335
2021-12-21,NO2,387.44958333333335
2021-12-21,NO3,62.5825
2021-12-21,NO4,62.5825
2021-12-21,NO5,387.21333333333337
2021-12-22,NO1,258.16125
2021-12-22,NO2,258.16125
2021-12-22,NO3,62.01333333333333
2021-12-22,NO4,62.01333333333333
2021-12-22,NO5,258.16125
2021-12-23,NO1,244.715
2021-12-23,NO2,244.715
2021-12-23,NO3,39.08041666666667
2021-12-23,NO4,39.08041666666667
2021-12-23,NO5,244.715
2021-12-24,NO1,199.93875
2021-12-24,NO2,199.93875
2021-12-24,NO3,31.102083333333336
2021-12-24,NO4,31.102083333333336
2021-12-24,NO5,199.93875
2021-12-25,NO1,200.3395833333333
2021-12-25,NO2,200.3395833333333
2021-12-25,NO3,31.735416666666666
2021-12-25,NO4,31.735416666666666
2021-12-25,NO5,200.3395833333333
2021-12-26,NO1,186.7229166666667
2021-12-26,NO2,186.7229166666667
2021-12-26,NO3,49.89166666666667
2021-12-26,NO4,49.89166666666667
2021-12-26,NO5,186.7229166666667
2021-12-27,NO1,179.38250000000002
2021-12-27,NO2,179.38250000000002
2021-12-27,NO3,57.73499999999999
2021-12-27,NO4,57.73499999999999
2021-12-27,NO5,179.38250000000002
2021-12-28,NO1,146.61166666666665
2021-12-28,NO2,146.61166666666665
2021-12-28,NO3,60.29666666666666
2021-12-28,NO4,60.083333333333336
2021-12-28,NO5,146.61166666666665
2021-12-29,NO1,167.11166666666665
2021-12-29,NO2,167.11166666666665
2021-12-29,NO3,68.30166666666666
2021-12-29,NO4,65.64416666666666
2021-12-29,NO5,167.11166666666665
2021-12-30,NO1,139.3175
2021-12-30,NO2,139.3175
2021-12-30,NO3,54.54125
2021-12-30,NO4,54.54125
2021-12-30,NO5,139.3175
2021-12-31,NO1,135.85125
2021-12-31,NO2,135.85125
2021-12-31,NO3,37.90375
2021-12-31,NO4,37.90375
2021-12-31,NO5,135.85125
2022-01-01,NO1,127.15375
2022-01-01,NO2,127.15375
2022-01-01,NO3,41.830000000000005
2022-01-01,NO4,41.830000000000005
2022-01-01,NO5,127.15375
2022-01-02,NO1,143.79125
2022-01-02,NO2,143.79125
2022-01-02,NO3,19.80375
2022-01-02,NO4,18.866249999999997
2022-01-02,NO5,135.9725
2022-01-03,NO1,147.84958333333336
2022-01-03,NO2,147.84958333333336
2022-01-03,NO3,13.680416666666666
2022-01-03,NO4,13.680416666666666
2022-01-03,NO5,147.84958333333336
2022-01-04,NO1,187.0725
2022-01-04,NO2,187.0725
2022-01-04,NO3,79.47208333333333
2022-01-04,NO4,16.935416666666665
2022-01-04,NO5,187.0725
2022-01-05,NO1,192.9283333333333
2022-01-05,NO2,192.9283333333333
2022-01-05,NO3,20.417916666666667
2022-01-05,NO4,14.799583333333333
2022-01-05,NO5,194.50250000000003
2022-01-06,NO1,175.14874999999998
2022-01-06,NO2,179.54250000000002
2022-01-06,NO3,59.99208333333333
2022-01-06,NO4,11.405000000000001
2022-01-06,NO5,175.14874999999998
2022-01-07,NO1,168.79791666666668
2022-01-07,NO2,229.9675
2022-01-07,NO3,2.075833333333333
2022-01-07,NO4,2.075833333333333
2022-01-07,NO5,168.79791666666668
2022-01-08,NO1,222.04333333333332
2022-01-08,NO2,366.28041666666667
2022-01-08,NO3,2.1
2022-01-08,NO4,2.1
2022-01-08,NO5,222.04333333333332
2022-01-09,NO1,570.485
2022-01-09,NO2,570.485
2022-01-09,NO3,35.018750000000004
2022-01-09,NO4,21.235833333333336
2022-01-09,NO5,570.485
2022-01-13,NO1,127.33749999999999
2022-01-13,NO2,127.33749999999999
2022-01-13,NO3,17.715416666666666
2022-01-13,NO4,17.715416666666666
2022-01-13,NO5,127.33749999999999
2022-01-14,NO1,129.75875
2022-01-14,NO2,129.75875
2022-01-14,NO3,18.23
2022-01-14,NO4,18.23
2022-01-14,NO5,129.75875
2022-01-15,NO1,155.89583333333334
2022-01-15,NO2,155.89583333333334
2022-01-15,NO3,19.388749999999998
2022-01-15,NO4,19.388749999999998
2022-01-15,NO5,147.38041666666666
2022-01-16,NO1,127.72500000000001
2022-01-16,NO2,127.72500000000001
2022-01-16,NO3,17.439583333333335
2022-01-16,NO4,17.439583333333335
2022-01-16,NO5,127.72500000000001
2022-01-17,NO1,132.32916666666668
2022-01-17,NO2,132.32916666666668
2022-01-17,NO3,17.201666666666664
2022-01-17,NO4,17.201666666666664
2022-01-17,NO5,132.32916666666668
2022-01-18,NO1,161.57666666666668
2022-01-18,NO2,161.57666666666668
2022-01-18,NO3,17.8725
2022-01-18,NO4,17.8725
2022-01-18,NO5,149.60291666666666
2022-01-19,NO1,135.65333333333334
2022-01-19,NO2,135.65333333333334
2022-01-19,NO3,15.23375
2022-01-19,NO4,15.23375
2022-01-19,NO5,135.65333333333334
2022-01-20,NO1,130.24125
2022-01-20,NO2,130.24125
2022-01-20,NO3,13.607083333333334
2022-01-20,NO4,13.607083333333334
2022-01-20,NO5,130.24125
2022-01-21,NO1,137.83958333333334
2022-01-21,NO2,137.74166666666667
2022-01-21,NO3,18.005
2022-01-21,NO4,18.005
2022-01-21,NO5,137.83958333333334
2022-01-22,NO1,138.81208333333333
2022-01-22,NO2,138.81208333333333
2022-01-22,NO3,14.536666666666667
2022-01-22,NO4,14.536666666666667
2022-01-22,NO5,138.81208333333333
2022-01-23,NO1,136.13916666666668
2022-01-23,NO2,136.13916666666668
2022-01-23,NO3,12.136666666666665
2022-01-23,NO4,12.136666666666665
2022-01-23,NO5,136.13916666666668
2022-01-24,NO1,134.19541666666666
2022-01-24,NO2,134.19541666666666
2022-01-24,NO3,12.470833333333333
2022-01-24,NO4,12.470833333333333
2022-01-24,NO5,134.19541666666666
2022-01-25,NO1,154.83625
2022-01-25,NO2,154.83625
2022-01-25,NO3,14.266666666666666
2022-01-25,NO4,14.266666666666666
2022-01-25,NO5,154.83625
2022-01-26,NO1,130.30375
2022-01-26,NO2,130.30375
2022-01-26,NO3,14.989166666666668
2022-01-26,NO4,14.989166666666668
2022-01-26,NO5,130.30375
2022-01-27,NO1,126.40625
2022-01-27,NO2,126.40625
2022-01-27,NO3,27.263333333333335
2022-01-27,NO4,27.263333333333335
2022-01-27,NO5,126.40625
2022-01-28,NO1,135.99416666666667
2022-01-28,NO2,135.99416666666667
2022-01-28,NO3,15.392083333333334
2022-01-28,NO4,15.392083333333334
2022-01-28,NO5,135.99416666666667
2022-01-29,NO1,107.60958333333333
2022-01-29,NO2,107.60958333333333
2022-01-29,NO3,15.043333333333335
2022-01-29,NO4,15.043333333333335
2022-01-29,NO5,107.60958333333333
2022-01-30,NO1,120.6725
2022-01-30,NO2,120.6725
2022-01-30,NO3,12.552916666666667
2022-01-30,NO4,12.552916666666667
2022-01-30,NO5,120.6725
2022-01-31,NO1,162.89875
2022-01-31,NO2,162.89875
2022-01-31,NO3,27.436666666666667
2022-01-31,NO4,27.39625
2022-01-31,NO5,142.85833333333332
2022-02-01,NO1,114.38791666666667
2022-02-01,NO2,114.38791666666667
2022-02-01,NO3,34.1425
2022-02-01,NO4,34.1425
2022-02-01,NO5,114.38791666666667
2022-02-02,NO1,135.36666666666667
2022-02-02,NO2,135.36041666666668
2022-02-02,NO3,72.29666666666667
2022-02-02,NO4,25.985833333333332
2022-02-02,NO5,135.36666666666667
2022-02-03,NO1,151.18125
2022-02-03,NO2,151.18125
2022-02-03,NO3,13.29125
2022-02-03,NO4,13.277916666666668
2022-02-03,NO5,151.18125
2022-02-04,NO1,185.995
2022-02-04,NO2,185.995
2022-02-04,NO3,27.8425
2022-02-04,NO4,19.7775
2022-02-04,NO5,185.995
2022-02-05,NO1,206.17791666666668
2022-02-05,NO2,206.17791666666668
2022-02-05,NO3,12.706666666666665
2022-02-05,NO4,12.706666666666665
2022-02-05,NO5,206.17791666666668
2022-02-06,NO1,161.08833333333334
2022-02-06,NO2,164.06125
2022-02-06,NO3,52.47541666666667
2022-02-06,NO4,11.402083333333332
2022-02-06,NO5,161.08833333333334
2022-02-07,NO1,152.15458333333333
2022-02-07,NO2,196.99208333333334
2022-02-07,NO3,1.7558333333333334
2022-02-07,NO4,1.7558333333333334
2022-02-07,NO5,152.15458333333333
2022-02-08,NO1,235.76874999999998
2022-02-08,NO2,318.42958333333337
2022-02-08,NO3,1.8575
2022-02-08,NO4,1.8575
2022-02-08,NO5,235.76874999999998
2022-02-09,NO1,433.5733333333333
2022-02-09,NO2,433.5733333333333
2022-02-09,NO3,40.42375
2022-02-09,NO4,13.86125
2022-02-09,NO5,433.5733333333333
2022-02-13,NO1,102.77541666666667
2022-02-13,NO2,102.77541666666667
2022-02-13,NO3,11.941666666666668
2022-02-13,NO4,11.941666666666668
2022-02-13,NO5,102.77541666666667
2022-02-14,NO1,108.60458333333334
2022-02-14,NO2,108.60458333333334
2022-02-14,NO3,15.340000000000002
2022-02-14,NO4,15.340000000000002
2022-02-14,NO5,108.60458333333334
2022-02-15,NO1,112.68041666666666
2022-02-15,NO2,112.68041666666666
2022-02-15,NO3,13.461666666666666
2022-02-15,NO4,13.461666666666666
2022-02-15,NO5,112.68041666666666
2022-02-16,NO1,109.96583333333332
2022-02-16,NO2,109.96583333333332
2022-02-16,NO3,14.940833333333332
2022-02-16,NO4,14.940833333333332
2022-02-16,NO5,109.96583333333332
2022-02-17,NO1,101.75083333333333
2022-02-17,NO2,101.75083333333333
2022-02-17,NO3,15.654166666666667
2022-02-17,NO4,15.280833333333334
2022-02-17,NO5,101.75083333333333
2022-02-18,NO1,109.745
2022-02-18,NO2,109.745
2022-02-18,NO3,14.272916666666667
2022-02-18,NO4,13.890833333333333
2022-02-18,NO5,109.18458333333332
2022-02-19,NO1,101.63458333333334
2022-02-19,NO2,101.63458333333334
2022-02-19,NO3,12.988750000000001
2022-02-19,NO4,12.684166666666668
2022-02-19,NO5,101.63458333333334
2022-02-20,NO1,99.93416666666667
2022-02-20,NO2,99.93416666666667
2022-02-20,NO3,13.325416666666667
2022-02-20,NO4,13.325416666666667
2022-02-20,NO5,99.93416666666667
2022-02-21,NO1,106.27958333333333
2022-02-21,NO2,106.27958333333333
2022-02-21,NO3,15.37
2022-02-21,NO4,15.37
2022-02-21,NO5,106.27958333333333
2022-02-22,NO1,121.23875
2022-02-22,NO2,121.23875
2022-02-22,NO3,55.55875
2022-02-22,NO4,55.55875
2022-02-22,NO5,121.23875
2022-02-23,NO1,109.80541666666666
2022-02-23,NO2,109.80541666666666
2022-02-23,NO3,12.482916666666666
2022-02-23,NO4,12.482916666666666
2022-02-23,NO5,109.80541666666666
2022-02-24,NO1,116.14208333333333
2022-02-24,NO2,116.14208333333333
2022-02-24,NO3,13.294583333333334
2022-02-24,NO4,13.294583333333334
2022-02-24,NO5,116.14208333333333
2022-02-25,NO1,124.56541666666668
2022-02-25,NO2,124.56541666666668
2022-02-25,NO3,14.44
2022-02-25,NO4,14.437083333333334
2022-02-25,NO5,124.56541666666668
2022-02-26,NO1,140.635
2022-02-26,NO2,140.635
2022-02-26,NO3,14.342500000000001
2022-02-26,NO4,14.342500000000001
2022-02-26,NO5,140.635
2022-02-27,NO1,138.08291666666668
2022-02-27,NO2,138.08291666666668
2022-02-27,NO3,14.08625
2022-02-27,NO4,14.038333333333334
2022-02-27,NO5,138.08291666666668
2022-02-28,NO1,143.02708333333334
2022-02-28,NO2,143.02708333333334
2022-02-28,NO3,15.134166666666667
2022-02-28,NO4,14.357916666666666
2022-02-28,NO5,143.02708333333334
2022-03-01,NO1,129.28791666666666
2022-03-01,NO2,129.28791666666666
2022-03-01,NO3,35.50208333333334
2022-03-01,NO4,35.50208333333334
2022-03-01,NO5,129.28791666666666
2022-03-02,NO1,147.60916666666665
2022-03-02,NO2,147.60916666666665
2022-03-02,NO3,25.015416666666667
2022-03-02,NO4,20.885833333333334
2022-03-02,NO5,147.60916666666665
2022-03-03,NO1,160.69208333333333
2022-03-03,NO2,160.69208333333333
2022-03-03,NO3,18.39125
2022-03-03,NO4,15.510833333333332
2022-03-03,NO5,160.69208333333333
2022-03-04,NO1,183.7675
2022-03-04,NO2,183.7675
2022-03-04,NO3,50.91083333333333
2022-03-04,NO4,21.474166666666665
2022-03-04,NO5,183.7675
2022-03-05,NO1,214.57500000000002
2022-03-05,NO2,214.57500000000002
2022-03-05,NO3,16.900833333333335
2022-03-05,NO4,13.699166666666665
2022-03-05,NO5,214.57500000000002
2022-03-06,NO1,159.30833333333334
2022-03-06,NO2,161.34958333333333
2022-03-06,NO3,12.052083333333334
2022-03-06,NO4,12.052083333333334
2022-03-06,NO5,159.30833333333334
2022-03-07,NO1,144.82791666666665
2022-03-07,NO2,181.5375
2022-03-07,NO3,1.5495833333333333
2022-03-07,NO4,1.5495833333333333
2022-03-07,NO5,144.82791666666665
2022-03-08,NO1,236.96625000000003
2022-03-08,NO2,292.1066666666667
2022-03-08,NO3,1.7249999999999999
2022-03-08,NO4,1.7249999999999999
2022-03-08,NO5,236.96625000000003
2022-03-09,NO1,383.78583333333336
2022-03-09,NO2,383.78583333333336
2022-03-09,NO3,56.09833333333333
2022-03-09,NO4,13.89125
2022-03-09,NO5,383.78583333333336
2022-03-13,NO1,165.21625
2022-03-13,NO2,165.21625
2022-03-13,NO3,15.570833333333333
2022-03-13,NO4,15.42875
2022-03-13,NO5,165.56875
2022-03-14,NO1,199.96208333333334
2022-03-14,NO2,199.96208333333334
2022-03-14,NO3,17.720833333333335
2022-03-14,NO4,16.394583333333333
2022-03-14,NO5,199.96208333333334
2022-03-15,NO1,215.57291666666666
2022-03-15,NO2,215.57291666666666
2022-03-15,NO3,16.6275
2022-03-15,NO4,16.416666666666668
2022-03-15,NO5,215.57291666666666
2022-03-16,NO1,194.0925
2022-03-16,NO2,194.0925
2022-03-16,NO3,14.357916666666666
2022-03-16,NO4,14.250833333333333
2022-03-16,NO5,194.0925
